HP dynamic modelling [kW],T_in [C°],T_setpoint [C°],T_out [C°],P net=(P_irr+Q_cond-Q_inf) [W],Efficiency [K/J]
0.0,17.52529344778761,18.5,10.30667,-2708.579109599204,5.415101363928656e-07
6.224159105817148,17.52747513971607,18.5,10.30667,-2709.40440902481,5.415101363928656e-07
6.1045615400551245,17.546162259366387,18.5,10.30667,-2716.684545751071,5.415101363928656e-07
5.989281259611062,17.56417480318577,18.5,10.30667,-2723.7007919440766,5.415101363928656e-07
5.878162380174513,17.581537128097732,18.5,10.30667,-2730.4626759409316,5.415101363928656e-07
5.7717314168366105,17.59816696611928,18.5,9.841667,-2776.7163083245464,5.415101363928656e-07
5.669819138200137,17.61409075965623,18.5,9.841667,-2782.9175204382154,5.415101363928656e-07
5.571585652427212,17.62943974180825,18.5,9.841667,-2788.893869426679,5.415101363928656e-07
5.476898129270421,17.644234667301497,18.5,9.841667,-2794.653474460948,5.415101363928656e-07
5.38562853458775,17.658495541470664,18.5,9.841667,-2800.2041615529015,5.415101363928656e-07
5.2976534571697815,17.67224164731722,18.5,9.841667,-2805.5534741403717,5.415101363928656e-07
5.185950810834675,17.689695185807082,18.5,9.535,-1231.0782167533423,5.415101363928656e-07
5.051377333140954,17.710722291696726,18.5,9.535,-1239.2761553771466,5.415101363928656e-07
4.921661958383812,17.73099031900253,18.5,9.535,-1247.1771462275672,5.415101363928656e-07
4.796629274932821,17.750526675791747,18.5,9.535,-1254.7919112377035,5.415101363928656e-07
4.676110204750353,17.769357780507757,15.0,9.535,-1262.1307852035047,5.415101363928656e-07
0.0,17.775176887311726,15.0,9.535,-1264.3809212039434,5.415101363928656e-07
0.0,17.77426099539699,15.0,9.651667,926.1075547831078,5.415101363928656e-07
0.0,17.779270725921414,15.0,9.651667,924.1744785975295,5.415101363928656e-07
0.0,17.78426999977573,15.0,9.651667,922.2455129305499,5.415101363928656e-07
0.0,17.78925883919515,15.0,9.651667,920.3206490397727,5.415101363928656e-07
0.0,17.794237266367567,15.0,9.651667,918.3998782014037,5.415101363928656e-07
0.0,17.799205303433695,15.0,9.651667,916.4831917102017,5.415101363928656e-07
0.0,17.806413642728955,15.0,10.22167,1745.8278131714283,5.415101363928656e-07
0.0,17.815857551902994,15.0,10.22167,1742.1632915713758,5.415101363928656e-07
0.0,17.825281638427885,15.0,10.22167,1738.5065627252686,5.415101363928656e-07
0.0,17.834685944457284,15.0,10.22167,1734.8576100592034,5.415101363928656e-07
0.0,17.844070512055204,15.0,10.22167,1731.2164170345245,5.415101363928656e-07
0.0,17.853435383196185,15.0,10.22167,1727.5829671477547,5.415101363928656e-07
0.0,17.86196530284724,15.0,13.38167,1422.8374027495493,5.415101363928656e-07
0.0,17.86966207517643,15.0,13.38167,1419.870300041218,5.415101363928656e-07
0.0,17.8773427974323,15.0,13.38167,1416.9095065536949,5.415101363928656e-07
0.0,17.885007503743566,15.0,13.38167,1413.9550088683209,5.415101363928656e-07
0.0,17.892656228166377,15.0,13.38167,1411.006793594967,5.415101363928656e-07
0.0,17.90028900468443,15.0,13.38167,1408.0648473719925,5.415101363928656e-07
0.0,17.904303663074305,15.0,14.88833,74.69958615846062,5.415101363928656e-07
0.0,17.90470787542135,15.0,14.88833,74.59122982877624,5.415101363928656e-07
0.0,17.905111501629,18.5,14.88833,74.48310281992708,5.415101363928656e-07
3.7399753968094505,17.915628844248523,18.5,14.88833,70.41976300768623,5.415101363928656e-07
3.6103176543610065,17.935887866506093,18.5,14.88833,62.54674890317753,5.415101363928656e-07
3.485339690201363,17.955415673406037,18.5,14.88833,54.95978176931044,5.415101363928656e-07
3.376863626828754,17.972365058308007,18.5,15.90333,-656.4144933684005,5.415101363928656e-07
3.2842935614132784,17.986829131029175,18.5,15.90333,-662.0165365970635,5.415101363928656e-07
3.218274667516926,17.99714458320048,18.5,15.90333,-665.9960964206715,5.415101363928656e-07
0.0,18.00199345816071,18.5,15.90333,-667.8377797372036,5.415101363928656e-07
0.0,18.001818158831462,18.5,15.90333,-667.714622244993,5.415101363928656e-07
0.0,18.00217404199067,18.5,15.90333,-667.7991975289368,5.415101363928656e-07
0.0,18.002544038532953,18.5,16.66167,-662.5020192634133,5.415101363928656e-07
0.0,18.002339287599895,18.5,16.66167,-662.3640063495787,5.415101363928656e-07
0.0,18.002135283222223,18.5,16.66167,-662.2262882585582,5.415101363928656e-07
0.0,18.001937071370346,18.5,16.66167,-662.0908383487595,5.415101363928656e-07
0.0,18.00201538727091,18.5,16.66167,-662.0635347198298,5.415101363928656e-07
0.0,18.002095016784352,18.5,16.66167,-662.0367464366109,5.415101363928656e-07
0.0,18.00068132482129,18.5,17.34833,-917.4721850846444,5.415101363928656e-07
3.2039871968046327,17.999377000499276,18.5,17.34833,-916.9011440140703,5.415101363928656e-07
0.0,18.00189412565824,18.5,17.34833,-917.8245840769725,5.415101363928656e-07
0.0,18.003485954351838,18.5,17.34833,-918.3861640072391,5.415101363928656e-07
0.0,18.002715977654187,18.5,17.34833,-918.0240962424399,5.415101363928656e-07
0.0,18.001980302982894,18.5,17.34833,-917.675448573898,5.415101363928656e-07
0.0,18.00166041270449,18.5,17.76667,-418.96768259559315,5.415101363928656e-07
0.0,18.002732421144508,18.5,17.76667,-419.3241375652178,5.415101363928656e-07
0.0,18.00380250139417,18.5,17.76667,-419.6798358736125,5.415101363928656e-07
0.0,18.00153246709251,18.5,17.76667,-418.7292955329644,5.415101363928656e-07
0.0,18.002610514025655,18.5,17.76667,-419.0881189623011,5.415101363928656e-07
0.0,18.00368661995663,18.5,17.76667,-419.44618069320205,5.415101363928656e-07
0.0,18.006974131073896,15.0,17.42,1633.6477519197272,5.415101363928656e-07
0.0,18.015811304597808,15.0,17.42,1630.2530287869686,5.415101363928656e-07
0.0,18.02463011490252,15.0,17.42,1626.8655238876447,5.415101363928656e-07
0.0,18.033430601033917,15.0,17.42,1623.4852218697815,5.415101363928656e-07
0.0,18.04221280195484,15.0,17.42,1620.1121074140533,5.415101363928656e-07
0.0,18.05097675654526,15.0,17.42,1616.7461652337172,5.415101363928656e-07
0.0,18.05450374716819,18.5,17.43,-314.0957986598818,5.415101363928656e-07
0.0,18.052804852693946,18.5,17.43,-313.36989702511636,5.415101363928656e-07
0.0,18.0511098848655,18.5,17.43,-312.6455405670456,5.415101363928656e-07
0.0,18.049418835324474,18.5,17.43,-311.9227259993014,5.415101363928656e-07
0.0,18.04773169573026,18.5,17.43,-311.2014500425038,5.415101363928656e-07
0.0,18.046048457759976,18.5,17.43,-310.48170942424093,5.415101363928656e-07
0.0,18.042039452092688,18.5,18.04,-1170.1950000478753,5.415101363928656e-07
0.0,18.0357096059981,18.5,18.04,-1167.6554332685837,5.415101363928656e-07
0.0,18.029393497282612,18.5,18.04,-1165.12126887858,5.415101363928656e-07
0.0,18.023091096722855,18.5,18.04,-1162.5924953878252,5.415101363928656e-07
0.0,18.016802375157617,18.5,18.04,-1160.0691013307214,5.415101363928656e-07
0.0,18.010527303487713,18.5,18.04,-1157.5510752660573,5.415101363928656e-07
0.0,18.005032578261478,18.5,17.21167,-2000.52477100676,5.415101363928656e-07
0.0,18.00097528174211,18.5,17.21167,-1998.8777657161324,5.415101363928656e-07
3.2045101814152077,17.999295284153874,18.5,17.21167,-1998.160474643641,5.415101363928656e-07
3.2043028670975446,17.99932767701601,18.5,17.21167,-1998.1128626751051,5.415101363928656e-07
3.204108281406025,17.99935808103031,18.5,17.21167,-1998.0644748124266,5.415101363928656e-07
3.2039260677790935,17.999386551909517,18.5,17.21167,-1998.015332852125,5.415101363928656e-07
3.207664035663697,17.998802494427547,18.5,15.83167,-2178.3513955448193,5.415101363928656e-07
3.214520340644731,17.99773119677426,18.5,15.83167,-2177.8782531679126,5.415101363928656e-07
3.2213367991721045,17.99666612512936,18.5,15.83167,-2177.407552188566,5.415101363928656e-07
3.2288097931261293,17.995498469824042,18.5,15.83167,-2176.896733710131,5.415101363928656e-07
3.220663903119271,17.996771265137614,18.5,15.83167,-2177.340321347919,5.415101363928656e-07
3.212606601799007,17.998030218468905,18.5,15.83167,-2177.778491946627,5.415101363928656e-07
3.2240377227663886,17.996244105817752,18.5,14.535,-2343.930625163411,5.415101363928656e-07
3.216580634774573,17.997409275816473,18.5,14.535,-2344.3378385731435,5.415101363928656e-07
3.2121037170868934,17.998108794205173,18.5,14.535,-2344.5629463214545,5.415101363928656e-07
3.2303155533908696,17.995263194782677,18.5,14.535,-2343.401644173027,5.415101363928656e-07
3.2226643283732304,17.996458698691683,18.5,14.535,-2343.8207296295845,5.415101363928656e-07
3.2150817435177945,17.997643477575345,18.5,14.535,-2344.2356171485785,5.415101363928656e-07
3.217049420474814,17.99733602805081,18.5,13.30333,-2502.6050701532836,5.415101363928656e-07
3.2223554408362136,17.99650696236934,18.5,13.30333,-2502.237817449429,5.415101363928656e-07
3.2208875862261497,17.996736314652164,18.5,13.30333,-2502.284492023222,5.415101363928656e-07
3.2184928100523393,17.997110498429322,18.5,13.30333,-2502.387814027093,5.415101363928656e-07
3.2161830370385815,17.99747140046272,18.5,13.30333,-2502.4859416924214,5.415101363928656e-07
3.214717068053551,17.997700458116633,18.5,13.30333,-2502.5325011624523,5.415101363928656e-07
3.215109278355067,17.99763917525702,18.5,12.47833,-2608.657896032373,5.415101363928656e-07
3.2172152832560643,17.99731011199124,18.5,12.47833,-2608.4898251980767,5.415101363928656e-07
3.219243907886812,17.996993139392686,18.5,12.47833,-2608.326485493737,5.415101363928656e-07
3.2213857718843886,17.996658473143064,18.5,12.47833,-2608.1562289971585,5.415101363928656e-07
3.2234489610573975,17.99633609983478,18.5,12.47833,-2607.9907827592046,5.415101363928656e-07
3.225466810367493,17.99602081088008,18.5,12.47833,-2607.828109775231,5.415101363928656e-07
3.2277462484464197,17.995664648680247,18.5,12.325,-2627.38579148852,5.415101363928656e-07
0.0,18.000351808692525,18.5,12.325,-2629.180135182389,5.415101363928656e-07
0.0,18.000698811162778,18.5,12.325,-2629.277136244372,5.415101363928656e-07
3.2258964503238534,17.995953679636898,18.5,12.325,-2627.38272796695,5.415101363928656e-07
3.2284722542823374,17.995551210268385,18.5,12.325,-2627.1866446869108,5.415101363928656e-07
0.0,18.00024356960602,18.5,12.325,-2628.9830274421925,5.415101363928656e-07
0.0,18.000303211349465,18.5,11.05833,-2792.0109343256854,5.415101363928656e-07
3.210034651530714,17.998432085698326,15.0,11.05833,-2791.246072086857,5.415101363928656e-07
0.0,17.99201529623548,15.0,11.05833,-2788.7035225881423,5.415101363928656e-07
0.0,17.976930252096636,15.0,11.05833,-2782.7710721785893,5.415101363928656e-07
0.0,17.96187729860375,15.0,11.05833,-2776.851239161063,5.415101363928656e-07
0.0,17.946856367505042,15.0,11.05833,-2770.943996700404,5.415101363928656e-07
0.0,17.931569151499975,15.0,10.20167,-2875.200277014166,5.415101363928656e-07
0.0,17.91601620333142,15.0,10.20167,-2869.088885805881,5.415101363928656e-07
0.0,17.900496313760886,15.0,10.20167,-2862.99049245468,5.415101363928656e-07
0.0,17.88500941247854,15.0,10.20167,-2856.905069316224,5.415101363928656e-07
0.0,17.869555429324073,15.0,10.20167,-2850.832588804965,5.415101363928656e-07
0.0,17.85413429428641,15.0,10.20167,-2844.773023394027,5.415101363928656e-07
0.0,17.838540532769713,15.0,9.611667,-2914.590044469117,5.415101363928656e-07
0.0,17.82277450255507,15.0,9.611667,-2908.398337034874,5.415101363928656e-07
0.0,17.8070419653965,15.0,9.611667,-2902.219798199461,5.415101363928656e-07
0.0,17.79134285006056,15.0,9.611667,-2896.0543999553965,5.415101363928656e-07
0.0,17.77567708546532,15.0,9.611667,-2889.902114354772,5.415101363928656e-07
0.0,17.76004460068001,15.0,9.611667,-2883.7629135091115,5.415101363928656e-07
0.0,17.74423353840291,15.0,9.003333,-2955.8575030070115,5.415101363928656e-07
0.0,17.728244268781303,15.0,9.003333,-2949.581592832361,5.415101363928656e-07
0.0,17.712288947697303,15.0,9.003333,-2943.3190302618636,5.415101363928656e-07
0.0,17.696367502949172,15.0,9.003333,-2937.0697869073274,5.415101363928656e-07
0.0,17.68047986248873,15.0,9.003333,-2930.833834440934,5.415101363928656e-07
0.0,17.664625954421034,15.0,9.003333,-2924.6111445951155,5.415101363928656e-07
0.0,17.648628735014974,15.0,8.495,-2983.764105335855,5.415101363928656e-07
0.0,17.632488501000665,15.0,8.495,-2977.4318218859053,5.415101363928656e-07
0.0,17.61638252046641,15.0,8.495,-2971.1130058698714,5.415101363928656e-07
0.0,17.600310720562256,15.0,8.495,-2964.8076286446985,5.415101363928656e-07
0.0,17.584273028593213,15.0,8.495,-2958.5156616282593,5.415101363928656e-07
0.0,17.56826937201889,15.0,8.495,-2952.2370762992114,5.415101363928656e-07
0.0,17.55222856259283,15.0,7.85,-2972.2376076267155,5.415101363928656e-07
0.0,17.53615067084045,15.0,7.85,-2965.932974607156,5.415101363928656e-07
0.0,17.520106882997705,15.0,7.85,-2959.6417501429073,5.415101363928656e-07
0.0,17.504097126533154,18.5,7.85,-2953.3639057161463,5.415101363928656e-07
6.365837547456341,17.505337883209947,18.5,7.85,-2953.8323619941566,5.415101363928656e-07
6.249736445433655,17.52347868040099,15.0,7.85,-2960.9099822052062,5.415101363928656e-07
0.0,17.53050393762908,15.0,7.445,-693.7652422329061,5.415101363928656e-07
0.0,17.526751144490344,15.0,7.445,-692.2825198170269,5.415101363928656e-07
0.0,17.523006371902028,15.0,7.445,-690.8029510723433,5.415101363928656e-07
0.0,17.519269602804854,15.0,7.445,-689.3265292915046,5.415101363928656e-07
0.0,17.51554082017582,15.0,7.445,-687.8532477814193,5.415101363928656e-07
0.0,17.511820007028128,15.0,7.445,-686.383099863237,5.415101363928656e-07
0.0,17.512856302595218,18.5,7.7,1069.1260520891747,5.415101363928656e-07
6.173851031676918,17.53533577630048,18.5,7.7,1060.3510558478824,5.415101363928656e-07
5.927691468555941,17.573798208038134,18.5,7.7,1045.3256366297378,5.415101363928656e-07
5.690419283314873,17.61087198698205,18.5,7.7,1030.8434524826982,5.415101363928656e-07
5.461713579169873,17.646607253254707,18.5,7.7,1016.8848887789017,5.415101363928656e-07
5.241265045966429,17.681052336567745,18.5,7.7,1003.4310391164149,5.415101363928656e-07
5.016076152012011,17.716238101248123,18.5,9.1,1736.1145297638518,5.415101363928656e-07
4.7863179445025255,17.75213782117148,15.0,9.1,1722.0982820220036,5.415101363928656e-07
0.0,17.774396863318877,15.0,9.1,1713.4167078427042,5.415101363928656e-07
0.0,17.783665434471768,15.0,9.1,1709.8154680779492,5.415101363928656e-07
0.0,17.792914525288865,15.0,9.1,1706.2218866042103,5.415101363928656e-07
0.0,17.802144177196475,15.0,9.1,1702.6359471335613,5.415101363928656e-07
0.0,17.81283542261609,15.0,10.775,2246.0433818248434,5.415101363928656e-07
0.0,17.82498518978671,15.0,10.775,2241.3229253990426,5.415101363928656e-07
0.0,17.837109422396363,15.0,10.775,2236.612507351269,5.415101363928656e-07
0.0,17.84920817474606,15.0,10.775,2231.9121063315406,5.415101363928656e-07
0.0,17.861281501021313,15.0,10.775,2227.221701035288,5.415101363928656e-07
0.0,17.8733294552924,15.0,10.775,2222.5412702032495,5.415101363928656e-07
0.0,17.884226949068932,18.5,12.69833,1802.313336947278,5.415101363928656e-07
3.8125662073002786,17.90428653010933,18.5,12.69833,1794.5083375397603,5.415101363928656e-07
3.6217727539208457,17.934098007199868,18.5,12.69833,1782.8897108960343,5.415101363928656e-07
3.4378668046795156,17.962833311768826,18.5,12.69833,1771.6920774621835,5.415101363928656e-07
3.2674291027507483,17.989464202695196,18.5,12.69833,1761.3175531050156,5.415101363928656e-07
0.0,18.006742206865802,18.5,12.69833,1754.6008167399916,5.415101363928656e-07
0.0,18.017305656956804,18.5,13.44833,2146.8788820320747,5.415101363928656e-07
0.0,18.028919040758495,18.5,13.44833,2142.380853698044,5.415101363928656e-07
0.0,18.04050809318787,18.5,13.44833,2137.8923904139806,5.415101363928656e-07
0.0,18.052072865985537,18.5,13.44833,2133.4134718366067,5.415101363928656e-07
0.0,18.063613410782075,18.5,13.44833,2128.944077665901,5.415101363928656e-07
0.0,18.07512977909824,18.5,13.44833,2124.4841876450287,5.415101363928656e-07
0.0,18.086783701519693,18.5,14.20333,2179.7479855007255,5.415101363928656e-07
0.0,18.098574896318798,18.5,14.20333,2175.184042861499,5.415101363928656e-07
0.0,18.1103414031924,18.5,14.20333,2170.6298053714163,5.415101363928656e-07
0.0,18.12208327463896,18.5,14.20333,2166.0852523892295,5.415101363928656e-07
0.0,18.133800563045284,18.5,14.20333,2161.550363317589,5.415101363928656e-07
0.0,18.145493320686747,18.5,14.20333,2157.025117602959,5.415101363928656e-07
0.0,18.158229382225542,18.5,14.54833,2546.88176098122,5.415101363928656e-07
0.0,18.172006544981173,18.5,14.54833,2541.542982450579,5.415101363928656e-07
0.0,18.18575482845953,18.5,14.54833,2536.2155568848475,5.415101363928656e-07
0.0,18.19947429407268,18.5,14.54833,2530.8994601381382,5.415101363928656e-07
0.0,18.213165003102056,18.5,14.54833,2525.594668115926,5.415101363928656e-07
0.0,18.226827016698778,18.5,14.54833,2520.3011567749227,5.415101363928656e-07
0.0,18.239647660383326,18.5,14.415,2214.8450915115227,5.415101363928656e-07
0.0,18.251628712762574,18.5,14.415,2210.208486633545,5.415101363928656e-07
0.0,18.263584684161383,18.5,14.415,2205.5817414009007,5.415101363928656e-07
0.0,18.27551562791394,18.5,14.415,2200.9648348437527,5.415101363928656e-07
0.0,18.287421597240993,18.5,14.415,2196.3577460368642,5.415101363928656e-07
0.0,18.299302645250098,18.5,14.415,2191.7604540995058,5.415101363928656e-07
0.0,18.31013265577446,18.5,15.16,1808.1700425628344,5.415101363928656e-07
0.0,18.319913861385253,18.5,15.16,1804.3973231894843,5.415101363928656e-07
0.0,18.329674659066775,18.5,15.16,1800.6326261400625,5.415101363928656e-07
0.0,18.339415092214512,18.5,15.16,1796.8759343524193,5.415101363928656e-07
0.0,18.349135204131656,18.5,15.16,1793.1272308006908,5.415101363928656e-07
0.0,18.35883503802929,18.5,15.16,1789.3864984952295,5.415101363928656e-07
0.0,18.36647248511972,18.5,15.44333,1031.4101569658048,5.415101363928656e-07
0.0,18.372051911883432,18.5,15.44333,1029.2821302614445,5.415101363928656e-07
0.0,18.377619827421476,18.5,15.44333,1027.1586280507854,5.415101363928656e-07
0.0,18.38317625620838,18.5,15.44333,1025.0396407109952,5.415101363928656e-07
0.0,18.388721222666625,18.5,15.44333,1022.9251586397015,5.415101363928656e-07
0.0,18.394254751166738,18.5,15.44333,1020.8151722549636,5.415101363928656e-07
0.0,18.395611006398354,18.5,15.29333,-519.8990867123051,5.415101363928656e-07
0.0,18.39279882352353,18.5,15.29333,-518.7459152010391,5.415101363928656e-07
0.0,18.38999287854352,18.5,15.29333,-517.5951973653528,5.415101363928656e-07
0.0,18.387193158185553,18.5,15.29333,-516.4469279866504,5.415101363928656e-07
0.0,18.3843996492051,18.5,15.29333,-515.3011018574364,5.415101363928656e-07
0.0,18.381612338385786,18.5,15.29333,-514.1577137812872,5.415101363928656e-07
0.0,18.37345658260798,18.5,14.4,-2498.0698859566546,5.415101363928656e-07
0.0,18.35994372784761,18.5,14.4,-2492.73600191061,5.415101363928656e-07
0.0,18.346459725882553,18.5,14.4,-2487.41346264309,5.415101363928656e-07
0.0,18.33300451534504,18.5,14.4,-2482.1022440255747,5.415101363928656e-07
0.0,18.319578034997797,18.5,14.4,-2476.802321980851,5.415101363928656e-07
0.0,18.306180223733833,18.5,14.4,-2471.5136724829285,5.415101363928656e-07
